row_id,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
6104,6104,2011-09-16,3,0,9,21,0,5,1,2,0.5,0.4848,0.63,0.0,39,124,163
6105,6105,2011-09-16,3,0,9,22,0,5,1,1,0.48,0.4697,0.67,0.0896,32,135,167
6106,6106,2011-09-16,3,0,9,23,0,5,1,1,0.5,0.4848,0.59,0.0,20,106,126
6107,6107,2011-09-17,3,0,9,0,0,6,0,1,0.46,0.4545,0.72,0.1642,28,80,108
6108,6108,2011-09-17,3,0,9,1,0,6,0,1,0.46,0.4545,0.72,0.1045,28,52,80
6109,6109,2011-09-17,3,0,9,2,0,6,0,1,0.46,0.4545,0.82,0.0896,18,61,79
6110,6110,2011-09-17,3,0,9,3,0,6,0,1,0.46,0.4545,0.72,0.1343,7,21,28
6111,6111,2011-09-17,3,0,9,4,0,6,0,1,0.46,0.4545,0.72,0.1343,1,4,5
6112,6112,2011-09-17,3,0,9,5,0,6,0,1,0.46,0.4545,0.72,0.1642,2,3,5
6113,6113,2011-09-17,3,0,9,6,0,6,0,2,0.46,0.4545,0.72,0.2239,5,17,22
6114,6114,2011-09-17,3,0,9,7,0,6,0,2,0.46,0.4545,0.77,0.194,4,33,37
6115,6115,2011-09-17,3,0,9,8,0,6,0,2,0.46,0.4545,0.77,0.2537,27,81,108
6116,6116,2011-09-17,3,0,9,9,0,6,0,2,0.48,0.4697,0.67,0.2239,32,145,177
6117,6117,2011-09-17,3,0,9,10,0,6,0,2,0.5,0.4848,0.68,0.2836,72,177,249
6118,6118,2011-09-17,3,0,9,11,0,6,0,2,0.52,0.5,0.68,0.2239,119,248,367
6119,6119,2011-09-17,3,0,9,12,0,6,0,2,0.52,0.5,0.67,0.2239,115,257,372
6120,6120,2011-09-17,3,0,9,13,0,6,0,2,0.52,0.5,0.68,0.194,124,225,349
6121,6121,2011-09-17,3,0,9,14,0,6,0,2,0.52,0.5,0.72,0.194,123,174,297
6122,6122,2011-09-17,3,0,9,15,0,6,0,2,0.52,0.5,0.72,0.194,148,206,354
6123,6123,2011-09-17,3,0,9,16,0,6,0,1,0.54,0.5152,0.68,0.2537,116,189,305
6124,6124,2011-09-17,3,0,9,17,0,6,0,1,0.52,0.5,0.72,0.2239,141,218,359
6125,6125,2011-09-17,3,0,9,18,0,6,0,2,0.52,0.5,0.72,0.2239,95,234,329
6126,6126,2011-09-17,3,0,9,19,0,6,0,1,0.52,0.5,0.68,0.1343,70,186,256
6127,6127,2011-09-17,3,0,9,20,0,6,0,1,0.52,0.5,0.68,0.1343,43,133,176
6128,6128,2011-09-17,3,0,9,21,0,6,0,2,0.5,0.4848,0.72,0.194,49,121,170
6129,6129,2011-09-17,3,0,9,22,0,6,0,1,0.5,0.4848,0.72,0.2239,31,112,143
6130,6130,2011-09-17,3,0,9,23,0,6,0,1,0.46,0.4545,0.82,0.1642,36,100,136
6131,6131,2011-09-18,3,0,9,0,0,0,0,1,0.46,0.4545,0.77,0.2239,24,88,112
6132,6132,2011-09-18,3,0,9,1,0,0,0,1,0.46,0.4545,0.77,0.2239,13,66,79
6133,6133,2011-09-18,3,0,9,2,0,0,0,1,0.44,0.4394,0.82,0.2537,21,68,89
6134,6134,2011-09-18,3,0,9,3,0,0,0,1,0.44,0.4394,0.82,0.194,11,25,36
6135,6135,2011-09-18,3,0,9,4,0,0,0,1,0.44,0.4394,0.77,0.2239,1,0,1
6136,6136,2011-09-18,3,0,9,5,0,0,0,1,0.44,0.4394,0.77,0.2239,1,5,6
6137,6137,2011-09-18,3,0,9,6,0,0,0,1,0.44,0.4394,0.77,0.2537,2,10,12
6138,6138,2011-09-18,3,0,9,7,0,0,0,1,0.46,0.4545,0.72,0.2239,15,29,44
6139,6139,2011-09-18,3,0,9,8,0,0,0,1,0.46,0.4545,0.72,0.2537,16,53,69
6140,6140,2011-09-18,3,0,9,9,0,0,0,1,0.48,0.4697,0.67,0.2537,46,94,140
6141,6141,2011-09-18,3,0,9,10,0,0,0,1,0.5,0.4848,0.72,0.1642,82,178,260
6142,6142,2011-09-18,3,0,9,11,0,0,0,1,0.52,0.5,0.68,0.2239,116,201,317
6143,6143,2011-09-18,3,0,9,12,0,0,0,1,0.54,0.5152,0.64,0.1343,135,229,364
6144,6144,2011-09-18,3,0,9,13,0,0,0,1,0.56,0.5303,0.6,0.1343,162,214,376
6145,6145,2011-09-18,3,0,9,14,0,0,0,2,0.58,0.5455,0.56,0.1343,127,184,311
6146,6146,2011-09-18,3,0,9,15,0,0,0,2,0.58,0.5455,0.6,0.1343,132,233,365
6147,6147,2011-09-18,3,0,9,16,0,0,0,2,0.56,0.5303,0.64,0.1642,134,235,369
6148,6148,2011-09-18,3,0,9,17,0,0,0,2,0.56,0.5303,0.64,0.194,95,230,325
6149,6149,2011-09-18,3,0,9,18,0,0,0,2,0.56,0.5303,0.6,0.1045,66,223,289
6150,6150,2011-09-18,3,0,9,19,0,0,0,2,0.54,0.5152,0.68,0.1045,54,191,245
6151,6151,2011-09-18,3,0,9,20,0,0,0,2,0.54,0.5152,0.68,0.0896,44,136,180
6152,6152,2011-09-18,3,0,9,21,0,0,0,2,0.54,0.5152,0.68,0.0896,37,110,147
6153,6153,2011-09-18,3,0,9,22,0,0,0,2,0.54,0.5152,0.68,0.0896,9,75,84
6154,6154,2011-09-18,3,0,9,23,0,0,0,1,0.54,0.5152,0.68,0.194,10,44,54
6155,6155,2011-09-19,3,0,9,0,0,1,1,2,0.52,0.5,0.72,0.1642,14,23,37
6156,6156,2011-09-19,3,0,9,1,0,1,1,2,0.52,0.5,0.72,0.1045,3,7,10
6157,6157,2011-09-19,3,0,9,2,0,1,1,2,0.52,0.5,0.72,0.1343,6,7,13
6158,6158,2011-09-19,3,0,9,3,0,1,1,2,0.5,0.4848,0.77,0.1343,1,4,5
6159,6159,2011-09-19,3,0,9,4,0,1,1,2,0.5,0.4848,0.77,0.1642,2,6,8
6160,6160,2011-09-19,3,0,9,5,0,1,1,2,0.5,0.4848,0.77,0.194,2,26,28
6161,6161,2011-09-19,3,0,9,6,0,1,1,1,0.5,0.4848,0.77,0.2239,6,107,113
6162,6162,2011-09-19,3,0,9,7,0,1,1,2,0.5,0.4848,0.82,0.2239,20,312,332
6163,6163,2011-09-19,3,0,9,8,0,1,1,2,0.52,0.5,0.77,0.1343,29,391,420
6164,6164,2011-09-19,3,0,9,9,0,1,1,2,0.54,0.5152,0.68,0.1642,32,183,215
6165,6165,2011-09-19,3,0,9,10,0,1,1,2,0.56,0.5303,0.64,0.1343,21,84,105
6166,6166,2011-09-19,3,0,9,11,0,1,1,2,0.58,0.5455,0.64,0.1642,41,98,139
6167,6167,2011-09-19,3,0,9,12,0,1,1,2,0.58,0.5455,0.6,0.0896,51,138,189
6168,6168,2011-09-19,3,0,9,13,0,1,1,2,0.6,0.6061,0.6,0.0,53,124,177
6169,6169,2011-09-19,3,0,9,14,0,1,1,2,0.6,0.6061,0.6,0.194,45,143,188
6170,6170,2011-09-19,3,0,9,15,0,1,1,2,0.6,0.6061,0.6,0.2239,44,143,187
6171,6171,2011-09-19,3,0,9,16,0,1,1,2,0.6,0.6061,0.6,0.1642,55,208,263
6172,6172,2011-09-19,3,0,9,17,0,1,1,2,0.58,0.5455,0.64,0.1343,85,483,568
6173,6173,2011-09-19,3,0,9,18,0,1,1,2,0.56,0.5303,0.68,0.1343,56,484,540
6174,6174,2011-09-19,3,0,9,19,0,1,1,2,0.56,0.5303,0.68,0.1045,41,333,374
6175,6175,2011-09-19,3,0,9,20,0,1,1,2,0.56,0.5303,0.68,0.1343,27,204,231
6176,6176,2011-09-19,3,0,9,21,0,1,1,2,0.56,0.5303,0.68,0.1642,19,181,200
6177,6177,2011-09-19,3,0,9,22,0,1,1,2,0.56,0.5303,0.68,0.1642,25,104,129
6178,6178,2011-09-19,3,0,9,23,0,1,1,2,0.56,0.5303,0.73,0.194,13,55,68
6179,6179,2011-09-20,3,0,9,0,0,2,1,2,0.56,0.5303,0.73,0.1642,4,21,25
6180,6180,2011-09-20,3,0,9,1,0,2,1,2,0.54,0.5152,0.88,0.1642,3,11,14
6181,6181,2011-09-20,3,0,9,2,0,2,1,2,0.54,0.5152,0.88,0.1642,1,4,5
6182,6182,2011-09-20,3,0,9,3,0,2,1,2,0.54,0.5152,0.83,0.2239,0,3,3
6183,6183,2011-09-20,3,0,9,4,0,2,1,1,0.54,0.5152,0.88,0.194,2,4,6
6184,6184,2011-09-20,3,0,9,5,0,2,1,2,0.54,0.5152,0.88,0.194,1,21,22
6185,6185,2011-09-20,3,0,9,6,0,2,1,2,0.54,0.5152,0.88,0.194,3,111,114
6186,6186,2011-09-20,3,0,9,7,0,2,1,2,0.54,0.5152,0.88,0.1642,23,306,329
6187,6187,2011-09-20,3,0,9,8,0,2,1,3,0.54,0.5152,0.94,0.2537,13,196,209
6188,6188,2011-09-20,3,0,9,9,0,2,1,3,0.54,0.5152,0.94,0.2239,5,64,69
6189,6189,2011-09-20,3,0,9,10,0,2,1,3,0.56,0.5303,0.88,0.1642,4,26,30
6190,6190,2011-09-20,3,0,9,11,0,2,1,3,0.56,0.5303,0.88,0.1642,8,48,56
6191,6191,2011-09-20,3,0,9,12,0,2,1,2,0.56,0.5303,0.94,0.1642,13,47,60
6192,6192,2011-09-20,3,0,9,13,0,2,1,2,0.56,0.5303,0.94,0.1343,22,81,103
6193,6193,2011-09-20,3,0,9,14,0,2,1,2,0.58,0.5455,0.88,0.194,27,85,112
6194,6194,2011-09-20,3,0,9,15,0,2,1,2,0.62,0.5909,0.78,0.1045,34,158,192
6195,6195,2011-09-20,3,0,9,16,0,2,1,2,0.6,0.5606,0.83,0.1642,23,241,264
6196,6196,2011-09-20,3,0,9,17,0,2,1,1,0.6,0.5606,0.83,0.1045,66,445,511
6197,6197,2011-09-20,3,0,9,18,0,2,1,1,0.6,0.5606,0.83,0.1045,39,453,492
6198,6198,2011-09-20,3,0,9,19,0,2,1,1,0.58,0.5455,0.88,0.0,43,294,337
6199,6199,2011-09-20,3,0,9,20,0,2,1,1,0.56,0.5303,0.94,0.0,41,212,253
6200,6200,2011-09-20,3,0,9,21,0,2,1,1,0.56,0.5303,0.94,0.0,29,177,206
6201,6201,2011-09-20,3,0,9,22,0,2,1,1,0.56,0.5303,0.94,0.0,23,125,148
6202,6202,2011-09-20,3,0,9,23,0,2,1,1,0.56,0.5303,0.94,0.0,11,70,81
6203,6203,2011-09-21,3,0,9,0,0,3,1,1,0.54,0.5152,1.0,0.0,7,20,27
6204,6204,2011-09-21,3,0,9,1,0,3,1,1,0.54,0.5152,0.94,0.0,0,17,17
6205,6205,2011-09-21,3,0,9,2,0,3,1,1,0.54,0.5152,0.94,0.0,1,5,6
6206,6206,2011-09-21,3,0,9,3,0,3,1,2,0.54,0.5152,0.94,0.0896,0,6,6
6207,6207,2011-09-21,3,0,9,4,0,3,1,2,0.54,0.5152,1.0,0.1343,2,5,7
6208,6208,2011-09-21,3,0,9,5,0,3,1,2,0.54,0.5152,1.0,0.1642,1,30,31
6209,6209,2011-09-21,3,0,9,6,0,3,1,2,0.54,0.5152,1.0,0.194,5,112,117
6210,6210,2011-09-21,3,0,9,7,0,3,1,2,0.54,0.5152,1.0,0.194,18,312,330
6211,6211,2011-09-21,3,0,9,8,0,3,1,2,0.54,0.5152,1.0,0.1045,18,444,462
6212,6212,2011-09-21,3,0,9,9,0,3,1,2,0.56,0.5303,1.0,0.0896,21,187,208
6213,6213,2011-09-21,3,0,9,10,0,3,1,2,0.6,0.5455,0.88,0.0,30,103,133
6214,6214,2011-09-21,3,0,9,11,0,3,1,2,0.62,0.5758,0.83,0.1642,42,138,180
6215,6215,2011-09-21,3,0,9,12,0,3,1,2,0.64,0.5909,0.78,0.0896,42,151,193
6216,6216,2011-09-21,3,0,9,13,0,3,1,2,0.66,0.6212,0.74,0.1642,37,144,181
6217,6217,2011-09-21,3,0,9,14,0,3,1,2,0.66,0.6212,0.74,0.194,40,139,179
6218,6218,2011-09-21,3,0,9,15,0,3,1,2,0.66,0.6212,0.74,0.1045,43,142,185
6219,6219,2011-09-21,3,0,9,16,0,3,1,2,0.66,0.6212,0.74,0.1045,51,230,281
6220,6220,2011-09-21,3,0,9,17,0,3,1,3,0.66,0.6212,0.74,0.1642,61,475,536
6221,6221,2011-09-21,3,0,9,18,0,3,1,3,0.64,0.5758,0.83,0.1642,24,384,408
6222,6222,2011-09-21,3,0,9,19,0,3,1,3,0.62,0.5455,0.94,0.0,30,253,283
6223,6223,2011-09-21,3,0,9,20,0,3,1,3,0.62,0.5455,0.94,0.0,11,149,160
6224,6224,2011-09-21,3,0,9,21,0,3,1,2,0.6,0.5,1.0,0.0896,25,175,200
6225,6225,2011-09-21,3,0,9,22,0,3,1,2,0.62,0.5455,0.94,0.0,15,112,127
6226,6226,2011-09-21,3,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1045,15,80,95
6227,6227,2011-09-22,3,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.1045,11,30,41
6228,6228,2011-09-22,3,0,9,1,0,4,1,2,0.6,0.5152,0.94,0.0896,5,6,11
6229,6229,2011-09-22,3,0,9,2,0,4,1,2,0.6,0.5152,0.94,0.1045,2,8,10
6230,6230,2011-09-22,3,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.0896,5,7,12
6231,6231,2011-09-22,3,0,9,4,0,4,1,2,0.6,0.5152,0.94,0.0896,0,2,2
6232,6232,2011-09-22,3,0,9,5,0,4,1,2,0.6,0.5152,0.94,0.1045,2,28,30
6233,6233,2011-09-22,3,0,9,6,0,4,1,2,0.6,0.5,1.0,0.1343,7,94,101
6234,6234,2011-09-22,3,0,9,7,0,4,1,2,0.6,0.5,1.0,0.1045,16,295,311
6235,6235,2011-09-22,3,0,9,8,0,4,1,2,0.6,0.5,1.0,0.1642,26,389,415
6236,6236,2011-09-22,3,0,9,9,0,4,1,2,0.62,0.5455,0.94,0.194,35,168,203
6237,6237,2011-09-22,3,0,9,10,0,4,1,2,0.64,0.5758,0.89,0.2239,19,101,120
6238,6238,2011-09-22,3,0,9,11,0,4,1,2,0.64,0.5758,0.89,0.194,23,142,165
6239,6239,2011-09-22,3,0,9,12,0,4,1,2,0.66,0.6061,0.83,0.1642,25,151,176
6240,6240,2011-09-22,3,0,9,13,0,4,1,2,0.66,0.6061,0.83,0.194,38,155,193
6241,6241,2011-09-22,3,0,9,14,0,4,1,2,0.66,0.6061,0.83,0.2239,41,142,183
6242,6242,2011-09-22,3,0,9,15,0,4,1,2,0.68,0.6364,0.79,0.1642,32,149,181
6243,6243,2011-09-22,3,0,9,16,0,4,1,2,0.68,0.6364,0.74,0.1343,39,262,301
6244,6244,2011-09-22,3,0,9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,50,513,563
6245,6245,2011-09-22,3,0,9,18,0,4,1,2,0.64,0.5758,0.83,0.1045,50,501,551
6246,6246,2011-09-22,3,0,9,19,0,4,1,2,0.64,0.5758,0.89,0.0896,32,388,420
6247,6247,2011-09-22,3,0,9,20,0,4,1,2,0.62,0.5455,0.94,0.1343,35,250,285
6248,6248,2011-09-22,3,0,9,21,0,4,1,2,0.64,0.5758,0.89,0.0896,27,194,221
6249,6249,2011-09-22,3,0,9,22,0,4,1,2,0.62,0.5152,1.0,0.0896,21,166,187
6250,6250,2011-09-22,3,0,9,23,0,4,1,2,0.62,0.5455,0.94,0.0,14,99,113
6251,6251,2011-09-23,4,0,9,0,0,5,1,2,0.62,0.5455,0.94,0.0896,11,41,52
6252,6252,2011-09-23,4,0,9,1,0,5,1,2,0.6,0.5,1.0,0.0,2,29,31
6253,6253,2011-09-23,4,0,9,2,0,5,1,2,0.6,0.5,1.0,0.1045,6,14,20
6254,6254,2011-09-23,4,0,9,3,0,5,1,2,0.6,0.5,1.0,0.0,3,5,8
6255,6255,2011-09-23,4,0,9,4,0,5,1,3,0.6,0.5,1.0,0.0,6,7,13
6256,6256,2011-09-23,4,0,9,5,0,5,1,2,0.62,0.5455,0.94,0.0,2,20,22
6257,6257,2011-09-23,4,0,9,6,0,5,1,2,0.62,0.5455,0.94,0.0896,5,99,104
6258,6258,2011-09-23,4,0,9,7,0,5,1,3,0.62,0.5455,0.94,0.1343,14,240,254
6259,6259,2011-09-23,4,0,9,8,0,5,1,3,0.62,0.5455,0.94,0.1343,20,297,317
6260,6260,2011-09-23,4,0,9,9,0,5,1,3,0.62,0.5152,1.0,0.1343,3,108,111
6261,6261,2011-09-23,4,0,9,10,0,5,1,3,0.62,0.5152,1.0,0.1045,7,28,35
6262,6262,2011-09-23,4,0,9,11,0,5,1,3,0.62,0.5152,1.0,0.1045,1,20,21
6263,6263,2011-09-23,4,0,9,12,0,5,1,3,0.62,0.5455,0.94,0.1045,1,28,29
6264,6264,2011-09-23,4,0,9,13,0,5,1,3,0.6,0.5,1.0,0.0896,7,27,34
6265,6265,2011-09-23,4,0,9,14,0,5,1,3,0.6,0.5,1.0,0.0896,3,21,24
6266,6266,2011-09-23,4,0,9,15,0,5,1,3,0.62,0.5455,0.94,0.1045,9,52,61
6267,6267,2011-09-23,4,0,9,16,0,5,1,3,0.62,0.5455,0.94,0.0,5,51,56
6268,6268,2011-09-23,4,0,9,17,0,5,1,2,0.6,0.5,1.0,0.0,13,86,99
6269,6269,2011-09-23,4,0,9,18,0,5,1,1,0.6,0.5,1.0,0.0,14,220,234
6270,6270,2011-09-23,4,0,9,19,0,5,1,1,0.62,0.5455,0.94,0.1343,16,232,248
6271,6271,2011-09-23,4,0,9,20,0,5,1,1,0.6,0.5152,0.94,0.0,21,158,179
6272,6272,2011-09-23,4,0,9,21,0,5,1,1,0.6,0.5,1.0,0.1642,17,121,138
6273,6273,2011-09-23,4,0,9,22,0,5,1,1,0.6,0.5152,0.94,0.1642,31,126,157
6274,6274,2011-09-23,4,0,9,23,0,5,1,2,0.58,0.5455,1.0,0.1343,41,107,148
6275,6275,2011-09-24,4,0,9,0,0,6,0,1,0.58,0.5455,1.0,0.0896,7,86,93
6276,6276,2011-09-24,4,0,9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,18,61,79
6277,6277,2011-09-24,4,0,9,2,0,6,0,2,0.58,0.5455,0.94,0.0896,14,54,68
6278,6278,2011-09-24,4,0,9,3,0,6,0,1,0.58,0.5455,0.94,0.0,4,27,31
6279,6279,2011-09-24,4,0,9,4,0,6,0,1,0.56,0.5303,0.94,0.1045,1,7,8
6280,6280,2011-09-24,4,0,9,5,0,6,0,2,0.56,0.5303,0.94,0.1045,2,3,5
6281,6281,2011-09-24,4,0,9,6,0,6,0,2,0.56,0.5303,0.94,0.1045,6,12,18
6282,6282,2011-09-24,4,0,9,7,0,6,0,2,0.56,0.5303,0.88,0.1045,12,34,46
6283,6283,2011-09-24,4,0,9,8,0,6,0,2,0.58,0.5455,0.9,0.0896,19,102,121
6284,6284,2011-09-24,4,0,9,9,0,6,0,2,0.6,0.5455,0.88,0.0896,41,134,175
6285,6285,2011-09-24,4,0,9,10,0,6,0,2,0.6,0.5455,0.88,0.0896,90,203,293
6286,6286,2011-09-24,4,0,9,11,0,6,0,2,0.62,0.5758,0.83,0.0896,118,268,386
6287,6287,2011-09-24,4,0,9,12,0,6,0,2,0.62,0.5758,0.83,0.0896,141,266,407
6288,6288,2011-09-24,4,0,9,13,0,6,0,1,0.64,0.5909,0.78,0.0,170,290,460
6289,6289,2011-09-24,4,0,9,14,0,6,0,2,0.66,0.6212,0.74,0.1343,164,226,390
6290,6290,2011-09-24,4,0,9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,168,284,452
6291,6291,2011-09-24,4,0,9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,167,282,449
6292,6292,2011-09-24,4,0,9,17,0,6,0,1,0.66,0.6212,0.74,0.1045,180,246,426
6293,6293,2011-09-24,4,0,9,18,0,6,0,1,0.64,0.5909,0.78,0.1045,157,243,400
6294,6294,2011-09-24,4,0,9,19,0,6,0,1,0.62,0.5606,0.88,0.0,77,231,308
6295,6295,2011-09-24,4,0,9,20,0,6,0,1,0.62,0.5758,0.83,0.0,77,166,243
6296,6296,2011-09-24,4,0,9,21,0,6,0,1,0.62,0.5758,0.83,0.0896,66,156,222
6297,6297,2011-09-24,4,0,9,22,0,6,0,2,0.62,0.5606,0.88,0.0,50,143,193
6298,6298,2011-09-24,4,0,9,23,0,6,0,2,0.6,0.5455,0.88,0.0896,27,123,150
6299,6299,2011-09-25,4,0,9,0,0,0,0,2,0.6,0.5455,0.88,0.0,37,136,173
6300,6300,2011-09-25,4,0,9,1,0,0,0,2,0.6,0.5455,0.88,0.1045,31,93,124
6301,6301,2011-09-25,4,0,9,2,0,0,0,3,0.6,0.5152,0.94,0.0,27,79,106
6302,6302,2011-09-25,4,0,9,3,0,0,0,3,0.6,0.5152,0.94,0.0,20,39,59
6303,6303,2011-09-25,4,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,3,5,8
6304,6304,2011-09-25,4,0,9,5,0,0,0,1,0.6,0.5455,0.88,0.0896,1,2,3
6305,6305,2011-09-25,4,0,9,6,0,0,0,2,0.6,0.5455,0.88,0.1045,4,13,17
6306,6306,2011-09-25,4,0,9,7,0,0,0,2,0.6,0.5152,0.94,0.1343,15,23,38
6307,6307,2011-09-25,4,0,9,8,0,0,0,2,0.62,0.5606,0.88,0.0,27,59,86
6308,6308,2011-09-25,4,0,9,9,0,0,0,2,0.64,0.5758,0.83,0.0,55,100,155
6309,6309,2011-09-25,4,0,9,10,0,0,0,2,0.64,0.5758,0.83,0.0,85,190,275
6310,6310,2011-09-25,4,0,9,11,0,0,0,2,0.66,0.6061,0.78,0.1343,131,230,361
6311,6311,2011-09-25,4,0,9,12,0,0,0,2,0.66,0.6061,0.78,0.0,143,270,413
6312,6312,2011-09-25,4,0,9,13,0,0,0,2,0.68,0.6364,0.74,0.0,122,247,369
6313,6313,2011-09-25,4,0,9,14,0,0,0,2,0.66,0.6061,0.78,0.0,116,231,347
6314,6314,2011-09-25,4,0,9,15,0,0,0,2,0.66,0.6061,0.78,0.0,119,234,353
6315,6315,2011-09-25,4,0,9,16,0,0,0,1,0.7,0.6515,0.7,0.0,144,320,464
6316,6316,2011-09-25,4,0,9,17,0,0,0,1,0.68,0.6364,0.74,0.0,145,275,420
6317,6317,2011-09-25,4,0,9,18,0,0,0,1,0.68,0.6364,0.74,0.0,125,279,404
6318,6318,2011-09-25,4,0,9,19,0,0,0,1,0.64,0.5758,0.83,0.1343,87,242,329
6319,6319,2011-09-25,4,0,9,20,0,0,0,1,0.64,0.5758,0.83,0.0896,51,135,186
6320,6320,2011-09-25,4,0,9,21,0,0,0,1,0.62,0.5455,0.94,0.0896,24,113,137
6321,6321,2011-09-25,4,0,9,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,84,104
6322,6322,2011-09-25,4,0,9,23,0,0,0,2,0.62,0.5455,0.94,0.1045,12,67,79
6323,6323,2011-09-26,4,0,9,0,0,1,1,2,0.62,0.5455,0.94,0.0,6,23,29
6324,6324,2011-09-26,4,0,9,1,0,1,1,2,0.62,0.5606,0.88,0.1045,3,14,17
6325,6325,2011-09-26,4,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,4,4,8
6326,6326,2011-09-26,4,0,9,3,0,1,1,2,0.62,0.5455,0.94,0.0,0,5,5
6327,6327,2011-09-26,4,0,9,4,0,1,1,2,0.62,0.5455,0.94,0.0896,2,4,6
6328,6328,2011-09-26,4,0,9,5,0,1,1,2,0.62,0.5606,0.88,0.0,0,25,25
6329,6329,2011-09-26,4,0,9,6,0,1,1,2,0.62,0.5455,0.94,0.0896,6,107,113
6330,6330,2011-09-26,4,0,9,7,0,1,1,2,0.62,0.5455,0.94,0.0,17,315,332
6331,6331,2011-09-26,4,0,9,8,0,1,1,2,0.62,0.5455,0.94,0.0,29,326,355
6332,6332,2011-09-26,4,0,9,9,0,1,1,2,0.64,0.5758,0.89,0.194,44,161,205
6333,6333,2011-09-26,4,0,9,10,0,1,1,2,0.64,0.5758,0.89,0.194,37,117,154
6334,6334,2011-09-26,4,0,9,11,0,1,1,1,0.68,0.6364,0.79,0.2239,43,116,159
6335,6335,2011-09-26,4,0,9,12,0,1,1,2,0.68,0.6364,0.79,0.1642,48,161,209
6336,6336,2011-09-26,4,0,9,13,0,1,1,2,0.7,0.6667,0.74,0.1642,48,139,187
6337,6337,2011-09-26,4,0,9,14,0,1,1,1,0.7,0.6515,0.7,0.1642,44,110,154
6338,6338,2011-09-26,4,0,9,15,0,1,1,1,0.72,0.6818,0.62,0.1343,52,157,209
6339,6339,2011-09-26,4,0,9,16,0,1,1,1,0.7,0.6515,0.65,0.1642,74,239,313
6340,6340,2011-09-26,4,0,9,17,0,1,1,1,0.7,0.6515,0.7,0.1343,61,509,570
6341,6341,2011-09-26,4,0,9,18,0,1,1,1,0.66,0.6061,0.83,0.1045,63,490,553
6342,6342,2011-09-26,4,0,9,19,0,1,1,1,0.66,0.6061,0.82,0.0896,36,347,383
6343,6343,2011-09-26,4,0,9,20,0,1,1,1,0.64,0.5758,0.89,0.1343,24,227,251
6344,6344,2011-09-26,4,0,9,21,0,1,1,1,0.64,0.5758,0.89,0.1343,18,164,182
6345,6345,2011-09-26,4,0,9,22,0,1,1,1,0.62,0.5455,0.94,0.1343,14,122,136
6346,6346,2011-09-26,4,0,9,23,0,1,1,1,0.62,0.5455,0.94,0.1343,11,64,75
6347,6347,2011-09-27,4,0,9,0,0,2,1,1,0.62,0.5455,0.94,0.1343,9,28,37
6348,6348,2011-09-27,4,0,9,1,0,2,1,1,0.62,0.5455,0.94,0.1642,4,6,10
6349,6349,2011-09-27,4,0,9,2,0,2,1,1,0.62,0.5455,0.94,0.1045,7,4,11
6350,6350,2011-09-27,4,0,9,3,0,2,1,2,0.62,0.5455,0.94,0.0,5,5,10
6351,6351,2011-09-27,4,0,9,4,0,2,1,3,0.62,0.5455,0.94,0.0896,5,3,8
6352,6352,2011-09-27,4,0,9,5,0,2,1,3,0.62,0.5455,0.94,0.0896,0,24,24
6353,6353,2011-09-27,4,0,9,6,0,2,1,2,0.62,0.5455,0.94,0.1045,8,116,124
6354,6354,2011-09-27,4,0,9,7,0,2,1,2,0.62,0.5455,0.94,0.1045,15,234,249
6355,6355,2011-09-27,4,0,9,8,0,2,1,2,0.64,0.5758,0.89,0.1045,27,400,427
6356,6356,2011-09-27,4,0,9,9,0,2,1,3,0.64,0.5758,0.89,0.194,20,173,193
6357,6357,2011-09-27,4,0,9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,21,101,122
6358,6358,2011-09-27,4,0,9,11,0,2,1,2,0.66,0.5909,0.89,0.1045,26,97,123
6359,6359,2011-09-27,4,0,9,12,0,2,1,2,0.66,0.5909,0.89,0.1343,33,129,162
6360,6360,2011-09-27,4,0,9,13,0,2,1,2,0.7,0.6667,0.74,0.2239,29,122,151
6361,6361,2011-09-27,4,0,9,14,0,2,1,2,0.68,0.6364,0.79,0.1045,29,123,152
6362,6362,2011-09-27,4,0,9,15,0,2,1,2,0.68,0.6364,0.83,0.0896,35,170,205
6363,6363,2011-09-27,4,0,9,16,0,2,1,2,0.66,0.6061,0.83,0.194,33,225,258
6364,6364,2011-09-27,4,0,9,17,0,2,1,2,0.66,0.5909,0.89,0.194,50,480,530
6365,6365,2011-09-27,4,0,9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,31,325,356
6366,6366,2011-09-27,4,0,9,19,0,2,1,2,0.64,0.5758,0.89,0.1343,26,294,320
6367,6367,2011-09-27,4,0,9,20,0,2,1,1,0.62,0.5909,0.78,0.0,17,221,238
