row_id,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature_0429
3965,,2011-06-19,2.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.68,0.6380425191138543,0.74,0.0896,13.0,59.0,72.0,0.68
3966,3966.0,2011-06-19,2.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.66,0.6175253822344017,0.78,0.1343,14.0,16.0,30.0,0.66
3967,3967.0,2011-06-19,2.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0.66,0.6181426089288333,0.74,0.1343,7.0,10.0,,0.66
3968,3968.0,2011-06-19,2.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,0.66,0.6189369283594423,0.78,0.0,7.0,12.0,19.0,0.66
3969,3969.0,2011-06-19,2.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.66,0.6219228651330434,0.78,0.1642,11.0,22.0,33.0,0.66
3970,3970.0,2011-06-19,2.0,0.0,6.0,7.0,0.0,0.0,0.0,2.0,0.66,0.6226151224386985,0.78,0.1642,35.0,36.0,71.0,0.66
3971,3971.0,2011-06-19,2.0,0.0,6.0,8.0,0.0,0.0,,3.0,0.68,0.6391190337294532,0.74,0.1045,25.0,59.0,,0.68
3972,3972.0,2011-06-19,2.0,0.0,6.0,9.0,0.0,0.0,0.0,2.0,0.68,0.6378721149576833,0.74,0.1045,58.0,111.0,169.0,0.68
3973,3973.0,2011-06-19,2.0,0.0,6.0,10.0,0.0,0.0,0.0,2.0,0.7,0.6561211391817315,0.61,0.1045,86.0,158.0,244.0,0.7
3974,3974.0,2011-06-19,2.0,0.0,6.0,11.0,0.0,0.0,0.0,2.0,0.72,0.6893148297559444,0.58,0.0896,141.0,236.0,377.0,0.72
3975,,2011-06-19,2.0,0.0,6.0,12.0,0.0,0.0,0.0,2.0,0.74,0.6896032330204753,0.55,0.0896,141.0,255.0,396.0,0.74
3976,3976.0,2011-06-19,2.0,0.0,6.0,13.0,0.0,0.0,0.0,2.0,0.74,0.6902907586555482,0.51,0.0,149.0,214.0,363.0,0.74
3977,3977.0,2011-06-19,2.0,0.0,6.0,14.0,0.0,0.0,0.0,3.0,0.74,0.7113926025091748,0.58,0.1045,124.0,193.0,317.0,0.74
3978,3978.0,2011-06-19,2.0,0.0,6.0,15.0,0.0,0.0,0.0,2.0,0.74,0.6959918966058061,0.55,0.1045,146.0,216.0,362.0,0.74
3979,3979.0,2011-06-19,2.0,0.0,6.0,16.0,0.0,0.0,0.0,2.0,0.76,0.7037476360098909,0.48,0.0,121.0,257.0,378.0,0.76
3980,3980.0,2011-06-19,2.0,0.0,6.0,17.0,0.0,0.0,0.0,1.0,0.74,0.6977994032551933,0.51,0.0,159.0,238.0,397.0,0.74
3981,3981.0,2011-06-19,2.0,0.0,6.0,18.0,0.0,0.0,0.0,2.0,0.74,0.6888564008610845,0.58,0.0896,78.0,218.0,296.0,0.74
3982,3982.0,2011-06-19,2.0,0.0,6.0,19.0,0.0,0.0,0.0,1.0,0.72,0.6811977262793533,0.62,0.1343,94.0,,311.0,0.72
3983,3983.0,2011-06-19,2.0,0.0,6.0,20.0,0.0,0.0,0.0,1.0,0.7,0.6568740143004277,0.7,0.194,86.0,146.0,232.0,0.7
3984,3984.0,,2.0,0.0,6.0,21.0,0.0,0.0,0.0,1.0,0.68,0.6377837889154797,0.79,0.1343,57.0,110.0,167.0,0.68
3985,3985.0,2011-06-19,2.0,0.0,6.0,22.0,0.0,0.0,0.0,1.0,0.66,0.6304483485529756,0.78,0.2239,38.0,114.0,152.0,0.66
3986,3986.0,2011-06-19,2.0,0.0,6.0,23.0,0.0,0.0,0.0,1.0,0.66,0.6248583082881902,0.78,0.194,14.0,78.0,92.0,0.66
3987,3987.0,2011-06-20,2.0,0.0,6.0,0.0,0.0,1.0,,1.0,0.66,0.6270379429915083,0.83,0.1642,7.0,19.0,26.0,0.66
3988,3988.0,2011-06-20,2.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,0.64,0.6058339663057031,0.89,0.0896,9.0,3.0,12.0,0.64
3989,3989.0,2011-06-20,2.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,0.64,0.601119876527625,0.89,,2.0,0.0,2.0,0.64
3990,3990.0,2011-06-20,2.0,0.0,6.0,3.0,0.0,1.0,1.0,3.0,0.64,0.6067797964915106,0.89,0.0,1.0,0.0,1.0,0.64
3991,,2011-06-20,2.0,0.0,6.0,4.0,0.0,1.0,1.0,3.0,0.62,0.5921183097171651,0.88,0.1642,1.0,2.0,3.0,0.62
3992,3992.0,2011-06-20,2.0,0.0,6.0,5.0,0.0,1.0,1.0,3.0,0.62,0.5868142586832467,0.83,0.1343,0.0,3.0,,0.62
3993,3993.0,2011-06-20,2.0,0.0,6.0,6.0,0.0,1.0,1.0,3.0,0.6,0.57833969367422,0.78,0.1343,1.0,25.0,26.0,0.6
3994,3994.0,2011-06-20,2.0,0.0,6.0,7.0,0.0,1.0,1.0,3.0,0.56,0.5370547543142958,0.88,0.194,0.0,46.0,46.0,0.56
3995,3995.0,2011-06-20,2.0,0.0,6.0,8.0,0.0,1.0,1.0,3.0,0.56,0.5336318628108087,0.83,0.194,12.0,209.0,221.0,0.56
3996,3996.0,2011-06-20,2.0,0.0,6.0,9.0,0.0,1.0,1.0,2.0,0.6,,0.78,0.2537,19.0,200.0,219.0,0.6
3997,3997.0,2011-06-20,2.0,0.0,6.0,10.0,0.0,1.0,1.0,2.0,0.6,0.5700296272965205,0.78,0.2537,33.0,58.0,91.0,0.6
3998,3998.0,2011-06-20,2.0,0.0,6.0,11.0,0.0,1.0,1.0,2.0,0.6,0.5694171598611538,0.78,0.1045,27.0,67.0,94.0,0.6
3999,3999.0,2011-06-20,2.0,0.0,6.0,12.0,0.0,1.0,1.0,2.0,0.62,0.580293323307032,0.69,0.1045,33.0,129.0,,0.62
4000,4000.0,2011-06-20,2.0,0.0,6.0,13.0,0.0,1.0,1.0,1.0,,0.6061,0.65,0.1045,50.0,129.0,179.0,
4001,4001.0,2011-06-20,2.0,0.0,6.0,14.0,0.0,1.0,1.0,1.0,0.66,0.6217920892515822,0.61,0.1045,45.0,130.0,175.0,0.66
4002,4002.0,2011-06-20,2.0,0.0,6.0,15.0,0.0,1.0,1.0,1.0,0.66,0.6234606827212937,0.61,0.1343,66.0,139.0,205.0,0.66
4003,4003.0,2011-06-20,2.0,0.0,,16.0,0.0,1.0,1.0,1.0,0.7,0.6557743931325561,0.58,0.1642,61.0,238.0,299.0,0.7
4004,4004.0,2011-06-20,2.0,0.0,6.0,17.0,0.0,1.0,1.0,1.0,0.7,0.6598151562040495,0.54,0.0,81.0,484.0,565.0,0.7
4005,4005.0,2011-06-20,2.0,0.0,6.0,18.0,0.0,1.0,1.0,1.0,0.7,0.658119164538629,0.61,0.2537,64.0,474.0,538.0,0.7
4006,4006.0,2011-06-20,2.0,0.0,6.0,19.0,0.0,1.0,1.0,1.0,0.66,0.6264225500292897,0.65,0.2239,62.0,369.0,431.0,0.66
4007,4007.0,2011-06-20,2.0,0.0,6.0,20.0,0.0,1.0,1.0,1.0,0.66,0.6258297561266636,0.69,0.2239,52.0,264.0,316.0,0.66
4008,,2011-06-20,2.0,0.0,6.0,21.0,0.0,1.0,1.0,1.0,0.64,0.6053075260110237,0.73,0.1642,39.0,167.0,206.0,0.64
4009,4009.0,2011-06-20,2.0,0.0,6.0,22.0,0.0,1.0,1.0,2.0,0.64,0.5970821059945302,0.73,0.2239,24.0,106.0,130.0,0.64
4010,4010.0,2011-06-20,2.0,0.0,6.0,23.0,0.0,1.0,1.0,1.0,0.62,0.5961446504336878,0.78,0.2537,10.0,50.0,60.0,0.62
4011,4011.0,2011-06-21,3.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.62,0.585784307552513,0.78,0.1642,10.0,23.0,33.0,0.62
4012,4012.0,,3.0,0.0,6.0,1.0,0.0,2.0,1.0,3.0,0.62,0.5861113403113322,0.78,0.1642,2.0,12.0,14.0,0.62
4013,,2011-06-21,3.0,0.0,6.0,2.0,0.0,2.0,1.0,3.0,0.62,0.584255772385055,0.83,0.1642,1.0,5.0,6.0,0.62
4014,4014.0,2011-06-21,3.0,0.0,6.0,3.0,0.0,2.0,1.0,3.0,0.62,0.5834736819143158,0.83,,0.0,2.0,,0.62
4015,4015.0,2011-06-21,3.0,0.0,6.0,4.0,0.0,2.0,1.0,2.0,0.6,0.5760498360961125,0.88,0.1045,2.0,7.0,9.0,0.6
4016,4016.0,2011-06-21,3.0,0.0,6.0,5.0,0.0,2.0,1.0,2.0,0.6,0.5752027571550584,0.88,0.1343,3.0,22.0,25.0,0.6
4017,4017.0,2011-06-21,3.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,0.6,0.5701547611771461,0.88,0.1343,8.0,107.0,115.0,0.6
4018,4018.0,2011-06-21,3.0,0.0,6.0,7.0,0.0,2.0,1.0,2.0,0.6,0.5662871738584987,0.94,0.0,21.0,288.0,309.0,0.6
4019,4019.0,2011-06-21,3.0,0.0,6.0,8.0,,2.0,1.0,2.0,0.62,0.588954919455098,0.88,0.1045,33.0,368.0,401.0,0.62
4020,4020.0,2011-06-21,3.0,0.0,6.0,9.0,0.0,2.0,1.0,2.0,0.62,0.5860315662443574,0.88,0.2537,32.0,243.0,275.0,0.62
4021,4021.0,2011-06-21,3.0,0.0,6.0,10.0,0.0,2.0,1.0,2.0,0.64,0.6024827060210222,0.83,0.194,41.0,120.0,161.0,0.64
4022,4022.0,2011-06-21,3.0,0.0,6.0,11.0,0.0,2.0,1.0,1.0,0.66,0.6236344636578025,0.83,0.1642,52.0,119.0,171.0,0.66
4023,4023.0,2011-06-21,3.0,0.0,6.0,12.0,0.0,2.0,1.0,1.0,0.7,0.6560959839674148,0.74,0.1642,40.0,149.0,189.0,0.7
4024,4024.0,2011-06-21,3.0,0.0,6.0,13.0,0.0,2.0,1.0,1.0,0.74,0.6955432678817187,0.66,,49.0,158.0,207.0,0.74
4025,4025.0,2011-06-21,3.0,0.0,6.0,14.0,0.0,2.0,1.0,1.0,0.76,0.7131492133753194,0.62,0.2239,44.0,108.0,152.0,0.76
4026,4026.0,2011-06-21,3.0,0.0,6.0,15.0,0.0,2.0,1.0,1.0,0.78,0.7336061385134636,0.59,0.2537,42.0,128.0,170.0,0.78
4027,4027.0,2011-06-21,3.0,0.0,6.0,16.0,0.0,2.0,1.0,1.0,0.8,,0.59,0.2239,62.0,273.0,335.0,0.8
4028,4028.0,2011-06-21,3.0,0.0,6.0,17.0,0.0,2.0,1.0,1.0,0.78,0.7275108578092817,0.66,0.2239,65.0,,572.0,0.78
4029,4029.0,2011-06-21,3.0,0.0,6.0,18.0,0.0,2.0,1.0,2.0,0.76,0.7163173214361309,0.7,0.2537,67.0,469.0,536.0,0.76
4030,4030.0,2011-06-21,,,6.0,19.0,0.0,2.0,1.0,2.0,0.74,0.6897853826621377,0.74,0.2239,67.0,358.0,,0.74
4031,4031.0,2011-06-21,3.0,0.0,6.0,20.0,0.0,2.0,1.0,,0.74,0.6911215197899274,0.7,0.2239,72.0,254.0,326.0,0.74
4032,4032.0,2011-06-21,3.0,0.0,6.0,21.0,0.0,2.0,1.0,1.0,0.72,0.6739449774461201,0.74,0.194,38.0,191.0,229.0,0.72
4033,4033.0,2011-06-21,3.0,0.0,6.0,22.0,0.0,2.0,1.0,1.0,0.7,,0.79,0.1045,12.0,97.0,109.0,0.7
4034,4034.0,2011-06-21,3.0,0.0,6.0,23.0,0.0,2.0,1.0,1.0,0.7,0.6527138914679513,0.74,0.1045,11.0,53.0,64.0,0.7
4035,4035.0,2011-06-22,3.0,0.0,6.0,0.0,,3.0,1.0,1.0,0.66,0.6272667033004595,0.78,0.194,15.0,18.0,33.0,0.66
4036,4036.0,2011-06-22,3.0,0.0,6.0,1.0,0.0,3.0,1.0,1.0,0.66,0.6166270576050064,0.78,0.1343,2.0,19.0,21.0,0.66
4037,4037.0,2011-06-22,3.0,0.0,6.0,2.0,0.0,3.0,1.0,1.0,0.66,0.6180752016228424,0.78,0.0,2.0,5.0,7.0,0.66
4038,4038.0,2011-06-22,3.0,0.0,6.0,3.0,0.0,3.0,1.0,1.0,0.66,0.6285519289930447,0.78,0.1343,0.0,7.0,7.0,0.66
4039,4039.0,2011-06-22,3.0,0.0,6.0,4.0,0.0,3.0,1.0,,0.64,0.6004436758208185,0.83,0.0,3.0,8.0,11.0,0.64
4040,4040.0,2011-06-22,3.0,0.0,6.0,5.0,0.0,3.0,1.0,1.0,0.64,0.602493857721258,0.89,0.0,2.0,21.0,23.0,0.64
4041,4041.0,2011-06-22,3.0,0.0,6.0,6.0,0.0,3.0,1.0,1.0,0.66,0.6163966693368139,0.83,0.0,12.0,110.0,122.0,0.66
4042,4042.0,2011-06-22,3.0,0.0,6.0,7.0,0.0,3.0,1.0,1.0,0.7,0.6629262187850915,0.79,0.0,23.0,288.0,311.0,0.7
4043,4043.0,2011-06-22,3.0,0.0,6.0,8.0,0.0,3.0,1.0,1.0,0.72,0.681319613420299,0.74,0.1045,27.0,396.0,423.0,0.72
4044,4044.0,2011-06-22,3.0,0.0,6.0,9.0,0.0,3.0,1.0,1.0,0.72,0.6807417716814905,0.79,0.1642,14.0,205.0,219.0,0.72
4045,4045.0,2011-06-22,3.0,0.0,6.0,10.0,0.0,3.0,1.0,1.0,0.74,0.6970725176227495,0.7,0.2537,31.0,104.0,135.0,0.74
4046,4046.0,2011-06-22,3.0,0.0,6.0,11.0,0.0,3.0,1.0,1.0,0.74,0.6945854273088311,0.7,0.1642,37.0,108.0,145.0,0.74
4047,4047.0,2011-06-22,3.0,0.0,6.0,12.0,0.0,3.0,1.0,2.0,0.8,0.7458823440479175,0.59,0.2239,44.0,144.0,188.0,0.8
4048,4048.0,2011-06-22,3.0,0.0,6.0,13.0,0.0,3.0,1.0,2.0,0.82,0.7621910328585098,0.56,0.2537,34.0,113.0,147.0,0.82
4049,4049.0,2011-06-22,,0.0,6.0,14.0,0.0,3.0,1.0,2.0,0.82,0.7730188318794516,0.52,0.2836,32.0,113.0,145.0,0.82
4050,4050.0,2011-06-22,3.0,0.0,6.0,15.0,0.0,3.0,1.0,2.0,0.82,0.7706598725605589,0.56,,32.0,114.0,146.0,0.82
4051,4051.0,2011-06-22,3.0,0.0,6.0,16.0,0.0,3.0,1.0,2.0,0.82,0.7632962542080904,0.59,0.3284,34.0,224.0,258.0,0.82
4052,4052.0,2011-06-22,3.0,0.0,6.0,17.0,0.0,3.0,1.0,2.0,0.8,0.7484539488781776,0.55,0.3881,67.0,,,0.8
4053,4053.0,2011-06-22,3.0,0.0,6.0,18.0,0.0,3.0,1.0,2.0,0.8,0.7470845640034314,0.59,0.2537,66.0,447.0,513.0,0.8
4054,4054.0,2011-06-22,3.0,0.0,6.0,19.0,0.0,3.0,1.0,2.0,0.8,0.7417363145451401,0.52,0.2537,62.0,280.0,342.0,0.8
4055,4055.0,2011-06-22,3.0,0.0,6.0,20.0,0.0,3.0,1.0,1.0,0.74,0.6955962836108149,0.74,0.1343,52.0,230.0,282.0,0.74
4056,4056.0,2011-06-22,3.0,0.0,,21.0,,3.0,1.0,1.0,0.74,0.6924165609777878,0.79,0.1642,31.0,216.0,247.0,0.74
4057,4057.0,2011-06-22,3.0,0.0,6.0,22.0,0.0,3.0,1.0,2.0,0.72,0.6716740831572496,0.79,0.194,25.0,123.0,148.0,0.72
4058,4058.0,2011-06-22,3.0,0.0,6.0,23.0,0.0,3.0,1.0,2.0,0.72,0.668851111420715,0.79,0.2239,14.0,91.0,105.0,0.72
4059,4059.0,2011-06-23,3.0,0.0,6.0,0.0,0.0,4.0,1.0,1.0,0.72,0.6683972079756619,0.79,0.2239,5.0,44.0,49.0,0.72
4060,,2011-06-23,3.0,0.0,6.0,1.0,0.0,4.0,1.0,1.0,0.72,0.6747892966713224,0.74,0.2239,5.0,26.0,,0.72
4061,4061.0,2011-06-23,3.0,0.0,6.0,2.0,0.0,4.0,1.0,1.0,0.72,0.6763242588366516,0.74,0.2239,0.0,4.0,4.0,0.72
4062,4062.0,2011-06-23,3.0,0.0,6.0,3.0,0.0,4.0,1.0,2.0,0.72,0.6720881286216063,0.74,0.1642,1.0,4.0,5.0,0.72
4063,4063.0,2011-06-23,3.0,0.0,6.0,4.0,0.0,4.0,1.0,2.0,0.7,0.661949419085781,0.79,0.1343,0.0,7.0,7.0,0.7
4064,4064.0,2011-06-23,3.0,0.0,6.0,5.0,0.0,4.0,,1.0,0.72,0.6764290539230235,,0.1642,2.0,22.0,24.0,0.72
4065,4065.0,2011-06-23,3.0,0.0,6.0,6.0,0.0,4.0,1.0,1.0,0.72,0.6798729983285542,0.74,0.1642,8.0,92.0,100.0,0.72
4066,4066.0,2011-06-23,3.0,0.0,6.0,7.0,0.0,4.0,1.0,2.0,0.72,0.6757998884400164,0.74,0.1343,26.0,301.0,327.0,0.72
4067,4067.0,2011-06-23,3.0,0.0,6.0,8.0,0.0,4.0,1.0,2.0,,0.697,0.7,0.194,20.0,412.0,432.0,
4068,4068.0,2011-06-23,3.0,0.0,6.0,9.0,0.0,,1.0,2.0,0.74,0.6899713563027305,0.7,0.1343,33.0,194.0,227.0,0.74
4069,4069.0,2011-06-23,3.0,0.0,6.0,10.0,0.0,4.0,1.0,2.0,0.76,0.7131221879113097,0.66,0.1343,39.0,88.0,127.0,0.76
4070,4070.0,2011-06-23,3.0,0.0,6.0,11.0,0.0,4.0,1.0,3.0,0.76,0.7057414900601846,0.66,0.2537,28.0,108.0,136.0,0.76
4071,4071.0,2011-06-23,3.0,0.0,6.0,12.0,0.0,4.0,1.0,2.0,0.76,,0.66,0.2836,30.0,130.0,160.0,0.76
4072,4072.0,2011-06-23,3.0,0.0,6.0,13.0,0.0,4.0,1.0,2.0,0.76,0.7149462456312818,0.62,0.2836,37.0,149.0,186.0,0.76
4073,4073.0,2011-06-23,3.0,0.0,6.0,14.0,0.0,4.0,1.0,2.0,0.76,0.7074865639549444,0.66,0.2985,46.0,103.0,149.0,0.76
4074,4074.0,2011-06-23,3.0,0.0,6.0,15.0,0.0,4.0,1.0,2.0,0.76,0.7165238820211505,0.52,0.3582,62.0,127.0,189.0,0.76
4075,4075.0,2011-06-23,3.0,0.0,6.0,16.0,0.0,4.0,1.0,2.0,0.74,0.6919205399759065,0.62,0.2985,58.0,217.0,275.0,0.74
4076,4076.0,2011-06-23,3.0,0.0,6.0,17.0,0.0,4.0,1.0,2.0,0.72,0.6820204580027824,0.7,0.3582,74.0,495.0,569.0,0.72
4077,4077.0,2011-06-23,3.0,0.0,6.0,18.0,0.0,4.0,1.0,1.0,0.72,0.6703062844587039,0.7,0.4179,57.0,483.0,540.0,0.72
4078,4078.0,2011-06-23,3.0,0.0,6.0,19.0,0.0,4.0,1.0,1.0,0.72,0.6726910520805379,0.7,0.3582,56.0,344.0,400.0,0.72
4079,4079.0,2011-06-23,3.0,0.0,6.0,20.0,0.0,4.0,1.0,1.0,0.7,0.6605030530178106,0.74,0.2239,75.0,277.0,352.0,0.7
4080,4080.0,2011-06-23,3.0,0.0,6.0,21.0,0.0,4.0,1.0,1.0,0.7,0.6647357325268451,0.74,0.194,46.0,188.0,234.0,0.7
4081,4081.0,2011-06-23,3.0,0.0,6.0,22.0,0.0,4.0,1.0,2.0,0.7,0.6673952854476223,0.74,0.2239,23.0,139.0,,0.7
4082,4082.0,2011-06-23,3.0,0.0,6.0,23.0,0.0,4.0,1.0,1.0,0.7,0.6586826949413114,0.74,0.2836,15.0,90.0,105.0,0.7
4083,4083.0,2011-06-24,3.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,0.68,0.6499932181495425,0.79,0.194,10.0,53.0,63.0,0.68
4084,4084.0,2011-06-24,3.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,0.66,0.6202691158863846,0.83,0.3284,8.0,20.0,28.0,0.66
4085,4085.0,2011-06-24,3.0,0.0,6.0,2.0,0.0,5.0,1.0,1.0,0.66,0.6277122138494455,0.83,0.3284,4.0,10.0,14.0,0.66
4086,4086.0,2011-06-24,3.0,0.0,6.0,3.0,0.0,5.0,1.0,1.0,0.66,0.6167711100523143,0.83,0.1642,1.0,4.0,5.0,0.66
4087,4087.0,2011-06-24,3.0,0.0,6.0,4.0,0.0,5.0,1.0,1.0,0.66,0.6240745557654964,0.83,0.0896,1.0,8.0,9.0,0.66
4088,4088.0,2011-06-24,3.0,0.0,6.0,5.0,0.0,5.0,1.0,1.0,0.64,0.5909491192838506,0.89,0.0896,2.0,18.0,20.0,0.64
4089,4089.0,2011-06-24,3.0,0.0,6.0,6.0,0.0,5.0,1.0,1.0,0.66,0.6158093300376554,0.83,0.1343,4.0,87.0,91.0,0.66
4090,4090.0,2011-06-24,,0.0,6.0,7.0,0.0,5.0,1.0,2.0,0.66,0.6243237055586379,0.83,0.2239,21.0,247.0,268.0,0.66
4091,4091.0,2011-06-24,3.0,0.0,6.0,8.0,0.0,5.0,1.0,1.0,0.7,,0.74,0.2239,27.0,439.0,466.0,0.7
4092,4092.0,2011-06-24,3.0,0.0,6.0,9.0,0.0,5.0,1.0,1.0,0.74,0.686699217813233,0.62,0.1343,28.0,203.0,231.0,0.74
4093,4093.0,2011-06-24,3.0,0.0,6.0,10.0,0.0,5.0,1.0,1.0,0.8,0.7496202076363541,0.43,0.2836,43.0,102.0,145.0,0.8
4094,4094.0,2011-06-24,3.0,0.0,6.0,11.0,,5.0,1.0,1.0,0.8,0.7517347536707336,0.38,0.3284,56.0,147.0,203.0,0.8
4095,4095.0,2011-06-24,3.0,0.0,6.0,12.0,0.0,5.0,1.0,,0.8,0.744187945041713,0.41,0.2836,51.0,150.0,201.0,0.8
4096,4096.0,2011-06-24,3.0,0.0,6.0,13.0,0.0,5.0,1.0,1.0,0.8,0.7416810624333017,0.36,0.2239,43.0,178.0,221.0,0.8
4097,,2011-06-24,3.0,0.0,6.0,14.0,0.0,5.0,1.0,1.0,0.78,0.7264699066375027,0.43,0.2836,67.0,162.0,229.0,0.78
4098,4098.0,,3.0,0.0,6.0,15.0,,5.0,1.0,1.0,0.82,0.7595643946392971,0.34,0.3881,69.0,147.0,216.0,0.82
4099,4099.0,2011-06-24,3.0,0.0,6.0,16.0,0.0,5.0,1.0,1.0,0.8,0.7458798340304682,0.33,0.4179,80.0,,,0.8
4100,4100.0,2011-06-24,3.0,0.0,6.0,17.0,0.0,5.0,1.0,1.0,0.76,0.7112397139377643,0.37,0.2537,85.0,472.0,557.0,0.76
4101,,2011-06-24,3.0,0.0,6.0,18.0,0.0,5.0,1.0,1.0,0.76,0.709051970159642,0.37,,87.0,365.0,452.0,0.76
4102,4102.0,,3.0,,6.0,19.0,0.0,5.0,1.0,1.0,0.74,0.7018018251807593,0.4,0.2239,92.0,293.0,385.0,0.74
4103,4103.0,2011-06-24,3.0,0.0,6.0,20.0,0.0,5.0,1.0,1.0,0.72,0.67155886017227,0.45,0.1642,66.0,222.0,288.0,0.72
4104,4104.0,2011-06-24,3.0,0.0,6.0,21.0,0.0,5.0,1.0,1.0,0.7,0.6654641252277181,0.48,0.1343,50.0,183.0,233.0,0.7
4105,4105.0,2011-06-24,3.0,0.0,6.0,22.0,0.0,5.0,1.0,1.0,0.7,,0.48,0.0,41.0,126.0,167.0,0.7
4106,4106.0,2011-06-24,3.0,0.0,6.0,23.0,0.0,5.0,1.0,1.0,0.68,,0.51,0.1343,33.0,139.0,172.0,0.68
4107,4107.0,2011-06-25,3.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,0.68,0.6345595752037645,0.47,0.1642,19.0,97.0,116.0,0.68
4108,4108.0,2011-06-25,3.0,0.0,6.0,1.0,,6.0,0.0,1.0,0.66,0.6226650931937405,0.5,0.1642,20.0,75.0,95.0,0.66
4109,4109.0,2011-06-25,3.0,0.0,6.0,2.0,0.0,6.0,0.0,2.0,0.66,0.6286173312932338,0.5,0.194,8.0,51.0,59.0,0.66
4110,4110.0,2011-06-25,3.0,0.0,6.0,3.0,0.0,6.0,0.0,1.0,0.64,0.6109294236819685,0.57,0.194,18.0,21.0,39.0,0.64
4111,4111.0,2011-06-25,3.0,0.0,6.0,4.0,0.0,6.0,0.0,1.0,0.64,0.6026115360320726,0.57,0.194,7.0,4.0,11.0,0.64
4112,4112.0,2011-06-25,3.0,0.0,6.0,5.0,0.0,6.0,0.0,1.0,0.62,0.5899765699419712,0.61,0.1343,6.0,8.0,14.0,0.62
4113,4113.0,2011-06-25,3.0,0.0,6.0,6.0,0.0,6.0,0.0,1.0,0.64,0.6071223058107407,0.57,0.2239,12.0,17.0,29.0,0.64
4114,4114.0,2011-06-25,3.0,0.0,6.0,7.0,0.0,6.0,0.0,1.0,0.64,0.6019699494167009,0.57,0.2836,7.0,35.0,42.0,0.64
4115,4115.0,2011-06-25,3.0,0.0,6.0,8.0,0.0,6.0,0.0,1.0,0.7,0.6613069198162225,0.48,0.2537,27.0,85.0,112.0,0.7
4116,4116.0,,3.0,0.0,6.0,,0.0,6.0,0.0,1.0,0.72,0.6853998710490639,0.45,0.2537,47.0,139.0,186.0,0.72
4117,4117.0,2011-06-25,3.0,0.0,6.0,10.0,0.0,6.0,0.0,1.0,0.72,0.6779441251796768,0.45,0.194,99.0,203.0,302.0,0.72
4118,4118.0,2011-06-25,3.0,0.0,6.0,11.0,0.0,6.0,0.0,1.0,0.74,0.6963180508051479,0.42,0.0,122.0,209.0,331.0,0.74
4119,4119.0,2011-06-25,3.0,0.0,6.0,12.0,0.0,6.0,0.0,1.0,0.74,0.6964292152323724,,0.2836,140.0,252.0,392.0,0.74
4120,,2011-06-25,3.0,0.0,6.0,13.0,0.0,6.0,0.0,1.0,0.74,0.6849939376023773,0.4,0.2836,140.0,231.0,371.0,0.74
4121,4121.0,2011-06-25,3.0,0.0,6.0,14.0,,6.0,,1.0,0.74,0.695749100661555,0.45,0.2985,151.0,232.0,383.0,0.74
4122,4122.0,2011-06-25,3.0,0.0,6.0,15.0,0.0,6.0,0.0,1.0,0.74,0.6878312933186382,0.45,0.0,157.0,235.0,392.0,0.74
4123,4123.0,2011-06-25,3.0,0.0,6.0,16.0,0.0,6.0,0.0,1.0,0.76,0.7079831652021007,0.43,0.2985,,235.0,410.0,0.76
4124,4124.0,2011-06-25,3.0,0.0,6.0,17.0,0.0,6.0,0.0,1.0,0.74,0.7048716544267595,0.42,0.2239,152.0,247.0,399.0,0.74
4125,4125.0,2011-06-25,3.0,0.0,,18.0,0.0,6.0,0.0,1.0,0.72,0.6740577522344503,0.45,0.2537,,199.0,307.0,0.72
4126,4126.0,2011-06-25,3.0,0.0,6.0,19.0,0.0,6.0,0.0,1.0,0.72,0.6719035149685582,0.48,0.2836,121.0,254.0,375.0,0.72
4127,4127.0,2011-06-25,3.0,0.0,6.0,20.0,0.0,6.0,0.0,1.0,0.7,0.6641836965164127,0.48,0.194,74.0,195.0,269.0,0.7
4128,4128.0,2011-06-25,3.0,0.0,6.0,21.0,0.0,6.0,0.0,1.0,0.68,0.6350611430032633,0.51,0.1642,62.0,140.0,202.0,0.68
4129,4129.0,2011-06-25,3.0,0.0,6.0,22.0,0.0,6.0,0.0,1.0,0.68,0.6377429220079045,0.47,0.194,61.0,126.0,187.0,0.68
4130,4130.0,2011-06-25,3.0,0.0,6.0,23.0,0.0,6.0,0.0,2.0,0.66,0.6289708582430383,0.5,0.2985,49.0,130.0,179.0,0.66
4131,4131.0,2011-06-26,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.64,0.6050937198575379,0.53,0.0,30.0,85.0,115.0,0.64
